tsr_master_id,line_key,line_name,location_direction,affected_area,latest_reason_raw,reason_group,first_seen_notice_date,last_seen_notice_date,weeks_seen,is_active,resolved_date,duration_bucket
4765,ATM,Armadale Line,Unknown,ATMUP 1.844km - 1.920km,4-Jun-2025 Track Geometry,Track geometry,2025-06-29,2025-07-13,3,0,2025-07-13,2-4 weeks
4995,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,28-Jul-25 Turnout 07/10/2025,Turnout / points,2025-09-07,2025-09-21,3,0,2025-09-21,2-4 weeks
5283,FTM,Fremantle Line,Unknown,FTMUP 6.950km - 7.170km,13-Jun-24 Rail Internal Defect,Rail internal defect,2025-11-30,2025-12-14,3,0,2025-12-14,2-4 weeks
5336,JTM,Joondalup Line,Unknown,JTMDN 25.630km- 25.960km,21-Nov-25 Ultrasonic Defect,Rail internal defect,2025-12-14,2025-12-28,3,0,2025-12-28,2-4 weeks
5371,FTM,Fremantle Line,Unknown,FTMUP 4.748km - 4.920km,10-Dec-25 Platform Gap,Platform / station,2025-12-21,2026-01-04,3,0,2026-01-04,2-4 weeks
5518,JTM,Joondalup Line,Unknown,JTMUP 27.000 - 27.390km,19-Dec-25 Ballast/Formation,Ballast / formation,2026-02-01,2026-02-15,3,0,2026-02-15,2-4 weeks
5798,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 1.070 km,27-Jun-25 Structural Integrity TBD,Structures / bridge,2026-05-03,2026-05-17,3,0,2026-05-17,2-4 weeks
24,JTM,Joondalup Line,Unknown,Leederville- Stirling,December 25th 2018,Other / review required,2019-01-18,2019-01-25,2,0,2019-01-25,2-4 weeks
139,FTM,Fremantle Line,Unknown,Fremantle - Robbs Jetty,Pedestrian Crossing Review,Level crossing / pedestrian crossing,2019-11-02,2019-11-09,2,0,2019-11-09,2-4 weeks
140,TTM,Thornlie Line,Unknown,Thornlie Line,Rail defects,Track condition,2019-11-02,2019-11-09,2,0,2019-11-09,2-4 weeks
141,JTM,Joondalup Line,Unknown,Whitfords,Rail defects,Track condition,2019-11-02,2019-11-09,2,0,2019-11-09,2-4 weeks
142,ATM,Armadale Line,Unknown,Gosnells to Maddington,Rail defects,Track condition,2019-11-02,2019-11-09,2,0,2019-11-09,2-4 weeks
143,ATM,Armadale Line,Unknown,Kelmscott to Challis,Rail defects,Track condition,2019-11-02,2019-11-09,2,0,2019-11-09,2-4 weeks
167,FTM,Fremantle Line,Unknown,Showgrounds,Heat buckle / Rail Stress,Track condition,2019-12-07,2019-12-14,2,0,2019-12-14,2-4 weeks
216,RTM,Mandurah Line,Unknown,Kwinana to Wellard,Signalling Issues,Signals / train control,2020-02-15,2020-02-22,2,0,2020-02-22,2-4 weeks
318,MTM,Midland Line,Unknown,Bassendean,Turnouts,Turnout / points,2020-04-25,2020-05-02,2,0,2020-05-02,2-4 weeks
319,MTM,Midland Line,Unknown,Bassendean,Turnouts,Turnout / points,2020-04-25,2020-05-02,2,0,2020-05-02,2-4 weeks
459,FTMDN,Fremantle Line,Down,18.800 to 18.920km Down North Fremantle 18.800 to 18.920km Down North Fremantle,Turnout defects,Turnout / points,2020-08-08,2020-11-28,2,0,2020-11-28,2-4 weeks
462,UNCLASSIFIED,Unclassified,Unknown,Section,epte mber 2011,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
463,MTM,Midland Line,Unknown,Bassendean,7 M arch 2020,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
464,MTM,Midland Line,Unknown,Bassendean,05 A pril 2020 Tur nout design issues,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
467,RTM,Mandurah Line,Unknown,Rockingham,9 Ju ne 2020 Rail Defects 2,Track condition,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
468,RTM,Mandurah Line,Unknown,Cockburn,12 J une 2020 2,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
469,UNCLASSIFIED,Unclassified,Unknown,South Perth 2.690 km to 2.866 km,15 J une 2020 Gau ge Corner Cracking,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
470,ATMDN,Armadale Line,Down,Beckenham Down M ain Armadal e Line,25 J une 2020 Points Defect 2,Turnout / points,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
471,ATM,Armadale Line,Unknown,Queens Park,8 J uly 2020 Track Defects,Track condition,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
472,UNCLASSIFIED,Unclassified,Unknown,Mount Lawley,27 J uly 2020 E xcessive Noise,Noise mitigation,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
473,JTM,Joondalup Line,Unknown,Whitfords,1 Au gust 2020,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
474,JTMUP,Joondalup Line,Up,Whitfords Up Main,1 Au gust 2020 turn out design issues,Other / review required,2020-08-15,2020-08-22,2,0,2020-08-22,2-4 weeks
488,UNCLASSIFIED,Unclassified,Unknown,Section,tember 2011,Other / review required,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
489,MTM,Midland Line,Unknown,Bassendean,March 2020,Other / review required,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
490,MTM,Midland Line,Unknown,Bassendean,April 2020 Turnout de sign iss ues,Turnout / points,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
493,RTM,Mandurah Line,Unknown,Rockingham,June 2020 Rail D efects 2,Track condition,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
494,UNCLASSIFIED,Unclassified,Unknown,South Perth 2.690 km to 2.866 km,June 2020 Gauge Cor ner Cra cking,Other / review required,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
495,ATMDN,Armadale Line,Down,Beckenham Down M ain Armadal e Line,June 2020 Points Defect 2,Turnout / points,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
496,ATM,Armadale Line,Unknown,Queens Park,July 2020 Track Defects,Track condition,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
497,UNCLASSIFIED,Unclassified,Unknown,Mount Lawley,July 2020 Excessi ve Nois e,Other / review required,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
498,JTM,Joondalup Line,Unknown,Whitfords Main,August 2020 turnout de sign iss ues,Turnout / points,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
499,JTM,Joondalup Line,Unknown,Whitfords,August 2020,Other / review required,2020-08-29,2020-09-05,2,0,2020-09-05,2-4 weeks
522,MTM,Midland Line,Unknown,11.230km to 11.330km Guildford 11.230km to 11.330km Guildford,Track Defect,Track condition,2020-09-12,2020-09-19,2,0,2020-09-19,2-4 weeks
594,JTM,Joondalup Line,Unknown,Joondalup,Turnout design issues,Turnout / points,2020-11-21,2020-11-21,2,0,2020-11-21,2-4 weeks
606,FTM,Fremantle Line,Unknown,Railway between (km) Speed Imposed Restriction Cancelled Fremantle - Section,September Pedestrian Indefinite Robbs Jetty 2011 Crossing,Level crossing / pedestrian crossing,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
607,UNCLASSIFIED,Unclassified,Unknown,Review Mundijong to 40.874km to,Signalling,Signals / train control,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
608,MTM,Midland Line,Unknown,Direction Bassendean 7.900km to 8.150km,Turnout defects,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
610,JTMUP,Joondalup Line,Up,Up Main issues Joondalup 25.848km to,Turnout design,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
611,JTMDN,Joondalup Line,Down,25.960km Down Main issues Joondalup 25.960km to 25.960km Down Main issues Joondalup 25.960km to,Turnout design,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
612,ATMUP,Armadale Line,Up,25.848km Up Main issues Beckenham 12.725km to 25.848km Up Main issues Beckenham 12.725km to,Points Defect February 2021,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
613,TTM,Thornlie Line,Unknown,0.660km Thornlie Line North 18.800 to 18.920km 0.660km Thornlie Line North 18.800 to 18.920km,Turnout defects,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
614,FTMDN,Fremantle Line,Down,Fremantle Down Main Mount 0.900 to 1.300km,Excessive TBA Lawley Down Main Noise,Noise mitigation,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
616,JTM,Joondalup Line,Unknown,design issues Whitfords 20.150km to,Turnout defects,Turnout / points,2020-12-05,2020-12-12,2,0,2020-12-12,2-4 weeks
654,ATMDN,Armadale Line,Down,Down Main Armadale 24.030km to 24.930km,Project Work TBC Up Main,Works / project,2020-12-26,2021-01-16,2,0,2021-01-16,2-4 weeks
655,ATMUP,Armadale Line,Up,Up Main Armadale 24.030km to 24.930km,Project Work TBC Down Main,Works / project,2020-12-26,2021-01-16,2,0,2021-01-16,2-4 weeks
682,ATM,Armadale Line,Unknown,issues Armadale 19.900km to 20.100km,Track Defect,Track condition,2021-01-23,2021-01-30,2,0,2021-01-30,2-4 weeks
686,JTMUP,Joondalup Line,Up,Up Main Leederville 2.300km to 2.350km,Track Geometry,Track geometry,2021-01-23,2021-01-30,2,0,2021-01-30,2-4 weeks
985,ATMBI,Armadale Line,Bidirectional,Rd Armadale Bi-di Line Works Sherwood 26.700km to 26.800km,Rail Internal,Rail internal defect,2021-07-10,2021-07-17,2,0,2021-07-17,2-4 weeks
986,ATMDN,Armadale Line,Down,Armadale Down Main Defect Cockburn 21.270km to 21.170km,Rail Internal,Rail internal defect,2021-07-10,2021-07-17,2,0,2021-07-17,2-4 weeks
1011,JTMDN,Joondalup Line,Down,Down Main design issues Whitfords 20.150km to 19.150km,Turnout defects &,Turnout / points,2021-07-24,2021-08-14,2,0,2021-08-14,2-4 weeks
1041,MTMDN,Midland Line,Down,Midland Line Down Main Armadale 29.373km to 41.430km,Rail Internal Defects,Rail internal defect,2021-07-31,2021-08-07,2,0,2021-08-07,2-4 weeks
1044,ATMDN,Armadale Line,Down,Mandurah Down Main Beckenham 12.980km to 13.080km,Rail Internal Defect,Rail internal defect,2021-07-31,2021-08-07,2,0,2021-08-07,2-4 weeks
1119,ATMBI,Armadale Line,Bidirectional,Rd Armadale Bi-di Line Thornlie 2.350km to 2.500km,Rail Surface Defect,Rail surface defect,2021-08-28,2021-09-04,2,0,2021-09-04,2-4 weeks
1121,RTMDN,Mandurah Line,Down,Mandurah Down Main Welshpool 8.400km to 8.200km,Rail Internal Defect,Rail internal defect,2021-08-28,2021-09-04,2,0,2021-09-04,2-4 weeks
1123,ATMUP,Armadale Line,Up,Armadale Line Up Main Geometry Defects Armadale 29.350km to 29.710km,Contaminated,Other / review required,2021-08-28,2021-09-04,2,0,2021-09-04,2-4 weeks
1125,MTMDN,Midland Line,Down,Midland Down Main Bayswater 5.114km to 5.214km,FAL Project Points,Turnout / points,2021-08-28,2021-09-04,2,0,2021-09-04,2-4 weeks
1362,RTM,Mandurah Line,Unknown,Rd Directional Works Rockingham RTMUP 43.067km to 42.065km,Turnout Defects,Turnout / points,2021-12-04,2021-12-25,2,0,2021-12-25,2-4 weeks
1605,TTMDN,Thornlie Line,Down,Down Main Thornlie TTMBI 2.276 km to 2.565 km,Disturbed TBC Formation,Ballast / formation,2022-04-30,2022-05-14,2,0,2022-05-14,2-4 weeks
2476,MTM,Midland Line,Unknown,MTMDN 3.5000km TO 5.1000km,4-May-23 Track Geometry,Track geometry,2023-05-14,2023-05-21,2,0,2023-05-21,2-4 weeks
2949,FTM,Fremantle Line,Unknown,FTMUP 1.4500km to 1.9300km,19-Oct-23 Points Fault,Turnout / points,2023-10-22,2023-10-29,2,0,2023-10-29,2-4 weeks
2967,CP,City / Central Area,Unknown,CPDM 0.8480km to 1.3320km,25-Jun-23 Track Geometry,Track geometry,2023-10-29,2023-11-05,2,0,2023-11-05,2-4 weeks
2994,FTM,Fremantle Line,Unknown,26.000km FTMUP 9.5800KM - 9.5800km 26.000km FTMUP 9.5800KM - 9.5800km,15-Feb-21 Pedestrian Crossing Issue,Level crossing / pedestrian crossing,2023-11-12,2023-11-19,2,0,2023-11-19,2-4 weeks
3012,ATM,Armadale Line,Unknown,40.8740km ATMUP 16.8200km - 17.0000km 40.8740km ATMUP 16.8200km - 17.0000km,29-Oct-21 Track Geometry,Track geometry,2023-11-12,2023-11-19,2,0,2023-11-19,2-4 weeks
3195,FTM,Fremantle Line,Unknown,FTMUP 1.4500km - 1.9300km,19-Oct-23 Points Fault 01/0282024,Turnout / points,2024-01-14,2024-01-21,2,0,2024-01-21,2-4 weeks
3229,MTM,Midland Line,Unknown,MTMDN 8.1000km - 8.2000km,16-Jan-24 Turnout,Turnout / points,2024-01-21,2024-01-28,2,0,2024-01-28,2-4 weeks
3238,UNCLASSIFIED,Unclassified,Unknown,TBCTBD by FTMUP 0.1600km - 0.6700km,27-Oct-22 Structural Integrity Civil,Structures / bridge,2024-01-28,2024-02-04,2,0,2024-02-04,2-4 weeks
3239,UNCLASSIFIED,Unclassified,Unknown,Civil FTMUP 1.4500km - 1.9300km,19-Oct-23 Points Fault,Turnout / points,2024-01-28,2024-02-04,2,0,2024-02-04,2-4 weeks
3282,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.6700km,27-Oct-22 Structural Integrity TBC by Civil,Structures / bridge,2024-02-11,2024-02-18,2,0,2024-02-18,2-4 weeks
3283,FTM,Fremantle Line,Unknown,FTMUP 1.4500km - 1.9300km,19-Oct-23 Points Fault,Turnout / points,2024-02-11,2024-02-18,2,0,2024-02-18,2-4 weeks
3300,UNCLASSIFIED,Unclassified,Unknown,Ultrasonic Defect RRP Scope ATMUP 9.8800km - 10.1900km,17-Oct-23,Other / review required,2024-02-11,2024-02-18,2,0,2024-02-18,2-4 weeks
3350,FTM,Fremantle Line,Unknown,FTMDM 18.4250km - 18.5970km,16-Jan-24 Turnout 18/04/2024,Turnout / points,2024-03-03,2024-03-10,2,0,2024-03-10,2-4 weeks
3371,FTM,Fremantle Line,Unknown,FTMUP 19.4800km -20.0200km,1-Nov-23 Track Geometry,Track geometry,2024-03-10,2024-03-17,2,0,2024-03-17,2-4 weeks
3419,FTM,Fremantle Line,Unknown,FTMUP 6.9500km - 7.1700km,20-Mar-24 Rail Internal Defect TBD by Civil,Rail internal defect,2024-03-24,2024-03-31,2,0,2024-03-31,2-4 weeks
3625,MTM,Midland Line,Unknown,MTMUP 8.1000km - 8.2000km N/A,06-Apr-24 Turnout,Turnout / points,2024-06-16,2024-06-23,2,0,2024-06-23,2-4 weeks
3646,JTM,Joondalup Line,Unknown,JTMDM 25.840km - 25.9600km,21-Apr-20 Turnout,Turnout / points,2024-06-23,2024-06-30,2,0,2024-06-30,2-4 weeks
3691,RTM,Mandurah Line,Unknown,RTMDN 2.0000km - 2.1000km,02-Jul-24 Miscellaneous,Other / review required,2024-07-07,2024-07-14,2,0,2024-07-14,2-4 weeks
3692,RTM,Mandurah Line,Unknown,RTMDN 9.7800km - 9.8800km,02-Jul-24 Miscellaneous 3,Other / review required,2024-07-07,2024-07-14,2,0,2024-07-14,2-4 weeks
3780,FTM,Fremantle Line,Unknown,FTMDN 1.190km - 1.090km,28-Jun-24 Miscellaneous,Other / review required,2024-08-11,2024-08-18,2,0,2024-08-18,2-4 weeks
3786,MTM,Midland Line,Unknown,MTMDN 11.750km - 11.850km,5-Aug-24 Rail Surface Defect,Rail surface defect,2024-08-11,2024-08-18,2,0,2024-08-18,2-4 weeks
3815,FTM,Fremantle Line,Unknown,FTMDN 6.950km - 7.170km,21-Mar-2024 Structural Integrity,Structures / bridge,2024-08-25,2024-09-01,2,0,2024-09-01,2-4 weeks
3816,FTM,Fremantle Line,Unknown,FTMUP 0.160km - 0.670km,27-Oct-2022 Structural Integrity,Structures / bridge,2024-08-25,2024-09-01,2,0,2024-09-01,2-4 weeks
4286,RTM,Mandurah Line,Unknown,RTMDN 21.105km - 21.240km,3-Dec-24 Rail Surface Defect,Rail surface defect,2025-02-09,2025-02-16,2,0,2025-02-16,2-4 weeks
4334,RTM,Mandurah Line,Unknown,RTMDN 2.000km - 2.110km,5-Feb-25 Rail Internal Defect,Rail internal defect,2025-02-23,2025-03-02,2,0,2025-03-02,2-4 weeks
4370,FTM,Fremantle Line,Unknown,FTMUP 18.593km - 18.500km,7-Mar-25 Track Defect,Track condition,2025-03-09,2025-03-16,2,0,2025-03-16,2-4 weeks
4417,FTM,Fremantle Line,Unknown,FTMUP 1.730km - 1.916km,13-Mar-25 Rail Internal Defect,Rail internal defect,2025-03-23,2025-03-30,2,0,2025-03-30,2-4 weeks
4418,FTM,Fremantle Line,Unknown,FTMDN 14.935km - 15.035km,14-Mar-25 Rail Internal Defect,Rail internal defect,2025-03-23,2025-03-30,2,0,2025-03-30,2-4 weeks
4692,FTM,Fremantle Line,Unknown,FTMUP 19.490km - 19-750km,6-Jun-25 Track Geometry,Track geometry,2025-06-08,2025-06-15,2,0,2025-06-15,2-4 weeks
4769,MTM,Midland Line,Unknown,40.874km MTMDN 7.900km - 8.150km 40.874km MTMDN 7.900km - 8.150km,27-Mar-20 Permanent TSR,Other / review required,2025-07-06,2025-07-13,2,0,2025-07-13,2-4 weeks
4787,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 1.0810km,27-Jun-25 Rail Surface Defect,Rail surface defect,2025-07-06,2025-07-13,2,0,2025-07-13,2-4 weeks
4868,MTM,Midland Line,Unknown,MTMUP 3.147km - 3.454km,29-Jul-25 New Rail,New rail / weld,2025-08-03,2025-08-10,2,0,2025-08-10,2-4 weeks
5065,CTM,City / Central Area,Unknown,CTMDN 1.872km - 1.872km,28-Jul-25 Turnout 10/10/2025,Turnout / points,2025-09-28,2025-10-05,2,0,2025-10-05,2-4 weeks
5129,MTM,Midland Line,Unknown,MTMDN 2.2840km - 2.933km,04-Oct-25 Ballast/ Formation,Ballast / formation,2025-10-19,2025-10-26,2,0,2025-10-26,2-4 weeks
5527,CTM,City / Central Area,Unknown,CTMUP 0.948km - 1.069km,03-Feb-26 Ultrasonic Defect,Rail internal defect,2026-02-08,2026-02-15,2,0,2026-02-15,2-4 weeks
5740,JTM,Joondalup Line,Unknown,JTMUP 19.220km - 19.328km,27- Feb- 26 Turnout,Turnout / points,2026-04-12,2026-04-19,2,0,2026-04-19,2-4 weeks
5900,CTM,City / Central Area,Unknown,40.874km CTMUP 0.948km - 1.069km 40.874km CTMUP 0.948km - 1.069km,03-Feb-26 Ultrasonic Defect,Rail internal defect,2026-06-21,2026-06-28,2,1,,2-4 weeks
5904,MTM,Midland Line,Unknown,MTMUP 0.660km - 0.950km,3-Mar-25 Rail Surface Defect,Rail surface defect,2026-06-21,2026-06-28,2,1,,2-4 weeks
2,UNCLASSIFIED,Unclassified,Unknown,Jetty Review 2011 East Perth 0.250km to,Rail Defects,Track condition,2018-09-01,2018-09-01,1,0,2018-09-01,1 week
3,UNCLASSIFIED,Unclassified,Down,Down Mains) East Perth 4.883km to,Rail Defect at 856A,Track condition,2018-09-01,2018-09-01,1,0,2018-09-01,1 week
27,FTM,Fremantle Line,Unknown,Fremantle - Robbs Section,estrian Crossing,Level crossing / pedestrian crossing,2019-03-23,2019-03-23,1,0,2019-03-23,1 week
28,JTM,Joondalup Line,Unknown,2.4 Leederville- Stirling 65 to 2.780 2.4 Leederville- Stirling 65 to 2.780,per Condition on A,Other / review required,2019-03-23,2019-03-23,1,0,2019-03-23,1 week
29,FTM,Fremantle Line,Unknown,8.00 Fremantle Line 0 to 8.539 U p 8.00 Fremantle Line 0 to 8.539 U p,Re-Rail March 18,New rail / weld,2019-03-23,2019-03-23,1,0,2019-03-23,1 week
30,FTM,Fremantle Line,Unknown,8.6 Fremantle Line 51 to 8.851 8.6 Fremantle Line 51 to 8.851,Re-Rail March 18,New rail / weld,2019-03-23,2019-03-23,1,0,2019-03-23,1 week
68,FTM,Fremantle Line,Unknown,Fremantle - Robbs Sectio n,Pedestrian Crossing,Level crossing / pedestrian crossing,2019-07-20,2019-07-20,1,0,2019-07-20,1 week
69,JTM,Joondalup Line,Unknown,Leederville 2.465 to 2 .780,Sleeper Condition on 27th July,Track condition,2019-07-20,2019-07-20,1,0,2019-07-20,1 week
70,JTM,Joondalup Line,Unknown,Joondalup - 2 2.942 to 2 3.184,19th Rail Defect July,Track condition,2019-07-20,2019-07-20,1,0,2019-07-20,1 week
135,FTM,Fremantle Line,Unknown,Fremantle - Pedestrian TBA Section,Robbs Jetty Crossing Review,Level crossing / pedestrian crossing,2019-10-26,2019-10-26,1,0,2019-10-26,1 week
136,TTM,Thornlie Line,Unknown,(Thornlie Line) to Thornlie Line,Rail defects 2019 12.760km Up Main,Track condition,2019-10-26,2019-10-26,1,0,2019-10-26,1 week
137,ATMUP,Armadale Line,Up,Gosnells to 19.300 to 19.000km Up 6th November,Rail defects Maddington Main 2019,Track condition,2019-10-26,2019-10-26,1,0,2019-10-26,1 week
138,ATMUP,Armadale Line,Up,Kelmscott to 25.975 to 26.140km Up 27th August,Rail defects Challis Main 2019,Track condition,2019-10-26,2019-10-26,1,0,2019-10-26,1 week
179,UNCLASSIFIED,Unclassified,Unknown,Perth,Track defects,Track condition,2019-12-21,2019-12-21,1,0,2019-12-21,1 week
228,JTM,Joondalup Line,Unknown,Whitfords,Rail Defects,Track condition,2020-02-29,2020-02-29,1,0,2020-02-29,1 week
229,JTM,Joondalup Line,Unknown,Whitfords,Rail defects,Track condition,2020-02-29,2020-02-29,1,0,2020-02-29,1 week
269,RTM,Mandurah Line,Unknown,Warnbro to Rockingham,Rail wear/ flanging,Track condition,2020-03-28,2020-03-28,1,0,2020-03-28,1 week
309,FTM,Fremantle Line,Unknown,Fremantle Bridge,Track Stress,Track condition,2020-04-18,2020-04-18,1,0,2020-04-18,1 week
329,JTM,Joondalup Line,Unknown,Joondalup,Track Defects,Track condition,2020-05-02,2020-05-02,1,0,2020-05-02,1 week
330,JTM,Joondalup Line,Unknown,Joondalup,Track Defects,Track condition,2020-05-02,2020-05-02,1,0,2020-05-02,1 week
337,MTM,Midland Line,Unknown,Bassendean,Turnout design issues,Turnout / points,2020-05-09,2020-05-09,1,0,2020-05-09,1 week
447,FTM,Fremantle Line,Unknown,Fremantle - Section,September 2011 Crossing TBA Robbs Jetty,Level crossing / pedestrian crossing,2020-08-08,2020-08-08,1,0,2020-08-08,1 week
